Date,Title,URL
"March 21, 2023, 20:35",Speeches at state dinner hosted by President Vladimir Putin in honour of President of People’s Republic of China Xi Jinping,http://en.kremlin.ru/events/president/transcripts/70751
"March 21, 2023, 19:00",Press statements by President of Russia and President of China,http://en.kremlin.ru/events/president/transcripts/70750
"March 20, 2023, 21:00",Meeting with President of People’s Republic of China Xi Jinping,http://en.kremlin.ru/events/president/transcripts/70746
"March 20, 2023, 15:15",International Parliamentary Conference Russia – Africa in a Multipolar World,http://en.kremlin.ru/events/president/transcripts/70745
"March 19, 2023, 23:00","Vladimir Putin’s Article for People’s Daily Newspaper, Russia and China: A Future-Bound Partnership",http://en.kremlin.ru/events/president/transcripts/70743
"March 15, 2023, 17:20",Meeting with President of Syria Bashar al-Assad,http://en.kremlin.ru/events/president/transcripts/70680
"March 8, 2023, 13:35",Ceremony for presenting state decorations on the occasion of International Women’s Day,http://en.kremlin.ru/events/president/transcripts/70653
"March 8, 2023, 00:00",Greetings to Russia’s women on International Women’s Day,http://en.kremlin.ru/events/president/transcripts/70649
"February 22, 2023, 14:05",Meeting with Member of the Political Bureau of the Communist Party of China Central Committee Wang Yi,http://en.kremlin.ru/events/president/transcripts/70573
"February 17, 2023, 15:15",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/70530
"February 8, 2023, 19:25",Meeting with participants in multilateral consultations of secretaries of the security councils on Afghanistan,http://en.kremlin.ru/events/president/transcripts/70476
"December 30, 2022, 11:45",Russia-China talks,http://en.kremlin.ru/events/president/transcripts/70303
"December 27, 2022, 13:00",Conversation with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/70192
"December 21, 2022, 21:30",Meeting with State Secretary of Union State of Russia and Belarus Dmitry Mezentsev,http://en.kremlin.ru/events/president/transcripts/70162
"December 19, 2022, 21:20",News conference following Russian-Belarusian talks,http://en.kremlin.ru/events/president/transcripts/70148
"December 19, 2022, 17:00",Russia-Belarus talks,http://en.kremlin.ru/events/president/transcripts/70143
"December 9, 2022, 16:55",News conference following the visit to Kyrgyzstan,http://en.kremlin.ru/events/president/transcripts/70061
"December 9, 2022, 15:35",Conversation with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/70060
"December 9, 2022, 11:00",Video address to the participants of the joint meeting of SCO and CIS defence ministers,http://en.kremlin.ru/events/president/transcripts/70057
"November 28, 2022, 17:25",Russian-Kazakhstani talks,http://en.kremlin.ru/events/president/transcripts/69944
"November 28, 2022, 13:50",Russia-Kazakhstan Interregional Cooperation Forum,http://en.kremlin.ru/events/president/transcripts/69943
"November 23, 2022, 22:00",Meeting with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/69924
"November 22, 2022, 16:10",Meeting with President of Cuba Miguel Diaz-Canel Bermudez,http://en.kremlin.ru/events/president/transcripts/69915
"November 21, 2022, 17:55",New turkey breeding centre launched in Tyumen Region,http://en.kremlin.ru/events/president/transcripts/69901
"November 3, 2022, 16:10",Meeting with Speaker of the People’s Council of National Assembly of Turkmenistan Gurbanguly Berdimuhamedov,http://en.kremlin.ru/events/president/transcripts/69754
"October 31, 2022, 21:20",Trilateral talks with President of Azerbaijan and Prime Minister of Armenia,http://en.kremlin.ru/events/president/transcripts/69729
"October 31, 2022, 17:10",Meeting with President of Azerbaijan Ilham Aliyev,http://en.kremlin.ru/events/president/transcripts/69723
"October 31, 2022, 15:50",Meeting with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/69721
"October 28, 2022, 13:40",Extraordinary meeting of the CSTO Collective Security Council,http://en.kremlin.ru/events/president/transcripts/69700
"October 27, 2022, 20:55",Valdai International Discussion Club meeting,http://en.kremlin.ru/events/president/transcripts/69695
"October 26, 2022, 14:40",Meeting with heads of CIS security and intelligence agencies,http://en.kremlin.ru/events/president/transcripts/69681
"October 14, 2022, 15:15",Russia–Central Asia Summit,http://en.kremlin.ru/events/president/transcripts/69598
"October 14, 2022, 11:40",Meeting of the CIS Heads of State Council,http://en.kremlin.ru/events/president/transcripts/69595
"October 13, 2022, 16:20",Meeting with President of Azerbaijan Ilham Aliyev,http://en.kremlin.ru/events/president/transcripts/69592
"October 13, 2022, 15:15",Meeting with President of Kyrgyzstan Sadyr Japarov and President of Tajikistan Emomali Rahmon,http://en.kremlin.ru/events/president/transcripts/69591
"October 13, 2022, 12:30",Meeting with President of Palestine Mahmoud Abbas,http://en.kremlin.ru/events/president/transcripts/69589
"October 13, 2022, 11:45",Meeting with Emir of Qatar Sheikh Tamim bin Hamad Al Thani,http://en.kremlin.ru/events/president/transcripts/69588
"October 13, 2022, 09:25",Conference on Interaction and Confidence-Building Measures in Asia (CICA) summit,http://en.kremlin.ru/events/president/transcripts/69587
"October 12, 2022, 14:15",Russian Energy Week International Forum plenary session,http://en.kremlin.ru/events/president/transcripts/69584
"October 11, 2022, 18:10",Meeting with IAEA Director General Rafael Grossi,http://en.kremlin.ru/events/president/transcripts/69578
"October 11, 2022, 14:15",Meeting with President of the UAE Mohamed bin Zayed Al Nahyan,http://en.kremlin.ru/events/president/transcripts/69574
"October 7, 2022, 15:50",Informal meeting of CIS heads of state,http://en.kremlin.ru/events/president/transcripts/69551
"September 29, 2022, 17:35",Meeting with the heads of security agencies and intelligence services of the CIS countries,http://en.kremlin.ru/events/president/transcripts/69458
"September 26, 2022, 11:30",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/69434
"September 20, 2022, 12:40",Presentation of foreign ambassadors' letters of credence,http://en.kremlin.ru/events/president/transcripts/69379
"September 16, 2022, 19:00",News conference following visit to Uzbekistan,http://en.kremlin.ru/events/president/transcripts/69366
"September 16, 2022, 18:15",Meeting with President of Azerbaijan Ilham Aliyev,http://en.kremlin.ru/events/president/transcripts/69365
"September 16, 2022, 16:25",Meeting with Prime Minister of India Narendra Modi,http://en.kremlin.ru/events/president/transcripts/69362
"September 16, 2022, 13:05",Meeting of the SCO Heads of State Council,http://en.kremlin.ru/events/president/transcripts/69361
"September 15, 2022, 17:30",Ceremony to present Order of Alexander Nevsky to President of Uzbekistan Shavkat Mirziyoyev,http://en.kremlin.ru/events/president/transcripts/69359
"September 15, 2022, 15:40",Meeting with PRC President Xi Jinping and President of Mongolia Ukhnaagiin Khurelsukh,http://en.kremlin.ru/events/president/transcripts/69357
"September 15, 2022, 13:10",Meeting with Prime Minister of Pakistan Shehbaz Sharif,http://en.kremlin.ru/events/president/transcripts/69355
"September 15, 2022, 12:30",Meeting with President of Iran Seyyed Ebrahim Raisi,http://en.kremlin.ru/events/president/transcripts/69354
"September 15, 2022, 11:45",Meeting with President of Turkmenistan Serdar Berdimuhamedov,http://en.kremlin.ru/events/president/transcripts/69353
"September 7, 2022, 15:30",Meeting with Chairman of the Standing Committee of the National People’s Congress of China Li Zhanshu,http://en.kremlin.ru/events/president/transcripts/69305
"September 7, 2022, 14:40",Meeting with Prime Minister of Mongolia Oyun-Erdene Luvsannamsrain,http://en.kremlin.ru/events/president/transcripts/69304
"September 7, 2022, 13:40",Meeting with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/69302
"September 5, 2022, 05:30",Video address to participants of 2nd International Tiger Conservation Forum,http://en.kremlin.ru/events/president/transcripts/69270
"September 1, 2022, 15:50",Russian schools open in Tajikistan,http://en.kremlin.ru/events/president/transcripts/69244
"August 19, 2022, 16:15",Meeting with President of Kazakhstan Kassym-Jomart Tokayev,http://en.kremlin.ru/events/president/transcripts/69182
"August 16, 2022, 10:05",Address to participants and guests of the 10th Moscow Conference on International Security,http://en.kremlin.ru/events/president/transcripts/69166
"July 19, 2022, 22:00",Meeting of the guarantor states of the Astana process to facilitate the Syrian settlement,http://en.kremlin.ru/events/president/transcripts/69034
"July 19, 2022, 17:05",Meeting with President of Iran Sayyid Ebrahim Raisi,http://en.kremlin.ru/events/president/transcripts/69031
"July 1, 2022, 12:20",Greetings to participants of 9th Forum of Russian and Belarusian Regions,http://en.kremlin.ru/events/president/transcripts/68798
"June 30, 2022, 20:00",Vladimir Putin congratulated current staff and veterans of the Foreign Intelligence Service on the centenary of illegal intelligence,http://en.kremlin.ru/events/president/transcripts/68790
"June 30, 2022, 12:30",Address to participants of 10th St Petersburg International Legal Forum,http://en.kremlin.ru/events/president/transcripts/68785
"June 29, 2022, 22:30",Talks with President of Azerbaijan Ilham Aliyev,http://en.kremlin.ru/events/president/transcripts/68782
"June 29, 2022, 21:30",Meeting with President of Iran Sayyid Ebrahim Raisi,http://en.kremlin.ru/events/president/transcripts/68781
"June 28, 2022, 17:00",Meeting with President of Tajikistan Emomali Rahmon,http://en.kremlin.ru/events/president/transcripts/68724
"June 25, 2022, 18:10",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/68702
"June 23, 2022, 16:40",BRICS Summit,http://en.kremlin.ru/events/president/transcripts/68696
"June 22, 2022, 14:30",Greetings to BRICS Business Forum participants,http://en.kremlin.ru/events/president/transcripts/68689
"June 17, 2022, 22:00",Meeting with President of Armenia Vahagn Khachaturyan,http://en.kremlin.ru/events/president/transcripts/68671
"June 17, 2022, 19:45",Meeting with President of Kazakhstan Kassym-Jomart Tokayev,http://en.kremlin.ru/events/president/transcripts/68670
"June 17, 2022, 19:25",St Petersburg International Economic Forum Plenary session,http://en.kremlin.ru/events/president/transcripts/68669
"June 10, 2022, 15:45",Statements for the press following Russia-Turkmenistan talks,http://en.kremlin.ru/events/president/transcripts/68613
"June 10, 2022, 15:40",Presenting the Order of Friendship to President of Turkmenistan Serdar Berdimuhamedov,http://en.kremlin.ru/events/president/transcripts/68612
"June 10, 2022, 15:30",Russia‒Turkmenistan talks,http://en.kremlin.ru/events/president/transcripts/68611
"June 3, 2022, 14:00","Meeting with African Union Chairperson, President of Senegal Macky Sall",http://en.kremlin.ru/events/president/transcripts/68564
"May 27, 2022, 14:20",Meeting of the Supreme Eurasian Economic Council,http://en.kremlin.ru/events/president/transcripts/68494
"May 23, 2022, 14:10",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/68460
"May 16, 2022, 21:20",Conversation with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/68426
"May 16, 2022, 20:30",Talks with President of Kyrgyzstan Sadyr Japarov,http://en.kremlin.ru/events/president/transcripts/68425
"May 16, 2022, 19:20",Conversation with President of Kazakhstan Kassym-Jomart Tokayev,http://en.kremlin.ru/events/president/transcripts/68424
"May 16, 2022, 18:00",CSTO summit,http://en.kremlin.ru/events/president/transcripts/68418
"May 16, 2022, 12:40",Meeting with President of Tajikistan Emomali Rahmon,http://en.kremlin.ru/events/president/transcripts/68417
"April 26, 2022, 20:10",Meeting with UN Secretary-General Antonio Guterres,http://en.kremlin.ru/events/president/transcripts/68287
"April 19, 2022, 18:10",Meeting with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/68246
"April 12, 2022, 16:10",Joint news conference with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/68182
"April 12, 2022, 15:20",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/68181
"March 11, 2022, 14:20",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/67963
"March 8, 2022, 00:00",Greetings to Russia’s women on International Women’s Day,http://en.kremlin.ru/events/president/transcripts/67937
"February 22, 2022, 19:05",Statements for the press following Russian-Azerbaijani talks,http://en.kremlin.ru/events/president/transcripts/67837
"February 22, 2022, 18:35",Talks with President of Azerbaijan Ilham Aliyev,http://en.kremlin.ru/events/president/transcripts/67830
"February 18, 2022, 17:00",News conference following Russian-Belarusian talks,http://en.kremlin.ru/events/president/transcripts/67809
"February 18, 2022, 16:25",Russian-Belarusian talks,http://en.kremlin.ru/events/president/transcripts/67805
"February 16, 2022, 17:10",Press statements following Russian-Brazilian talks,http://en.kremlin.ru/events/president/transcripts/67789
"February 16, 2022, 16:50",Talks with President of Brazil Jair Bolsonaro,http://en.kremlin.ru/events/president/transcripts/67778
"February 15, 2022, 17:00",Talks with Federal Chancellor of Germany Olaf Scholz,http://en.kremlin.ru/events/president/transcripts/67772
"February 14, 2022, 15:30",Meeting with Foreign Minister Sergei Lavrov,http://en.kremlin.ru/events/president/transcripts/67766
"February 10, 2022, 18:15",Press statements following Russia-Kazakhstan talks,http://en.kremlin.ru/events/president/transcripts/67749
"February 10, 2022, 17:45",Meeting with President of Kazakhstan Kassym-Jomart Tokayev,http://en.kremlin.ru/events/president/transcripts/67748
"February 7, 2022, 23:40",Talks with President of France Emmanuel Macron,http://en.kremlin.ru/events/president/transcripts/67734
"February 3, 2022, 16:50",Talks with President of Argentina Alberto Fernandez,http://en.kremlin.ru/events/president/transcripts/67704
"February 3, 2022, 02:05",Interview with China Media Group,http://en.kremlin.ru/events/president/transcripts/67695
"February 3, 2022, 02:00",Article by Vladimir Putin ”Russia and China: A Future-Oriented Strategic Partnership“ for the Chinese News Agency Xinhua,http://en.kremlin.ru/events/president/transcripts/67694
"February 1, 2022, 19:20",Talks with Prime Minister of Hungary Viktor Orban,http://en.kremlin.ru/events/president/transcripts/67682
"January 19, 2022, 18:30",Meeting with President of Iran Sayyid Ebrahim Raisi,http://en.kremlin.ru/events/president/transcripts/67608
"January 10, 2022, 11:45",Session of CSTO Collective Security Council,http://en.kremlin.ru/events/president/transcripts/67568
"December 29, 2021, 16:35",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/67465
"December 28, 2021, 14:50",Informal meeting of the CIS heads of state,http://en.kremlin.ru/events/president/transcripts/67461
"December 27, 2021, 15:35",Conversation with President of Tajikistan Emomali Rahmon,http://en.kremlin.ru/events/president/transcripts/67457
"December 16, 2021, 16:40",Press statements following Russian-Mongolian talks,http://en.kremlin.ru/events/president/transcripts/67374
"December 16, 2021, 14:50",Talks with President of Mongolia Ukhnaagiin Khurelsukh,http://en.kremlin.ru/events/president/transcripts/67373
"December 15, 2021, 11:20",Talks with President of China Xi Jinping,http://en.kremlin.ru/events/president/transcripts/67364
"December 6, 2021, 19:00",Russian-Indian talks,http://en.kremlin.ru/events/president/transcripts/67287
"December 5, 2021, 19:15",Meeting with President of the International Federation of Red Cross and Red Crescent Societies Francesco Rocca,http://en.kremlin.ru/events/president/transcripts/67278
"December 1, 2021, 13:50",Ceremony for presenting foreign ambassadors’ letters of credence,http://en.kremlin.ru/events/president/transcripts/67250
"November 30, 2021, 20:00",Meeting with President of Vietnam Nguyen Xuan Phuc,http://en.kremlin.ru/events/president/transcripts/67244
"November 26, 2021, 21:00",Meeting with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/67204
"November 26, 2021, 20:00","Statements by leaders of Russia, Azerbaijan and Armenia following trilateral talks",http://en.kremlin.ru/events/president/transcripts/67203
"November 26, 2021, 16:00",Meeting with President of Azerbaijan Ilham Aliyev,http://en.kremlin.ru/events/president/transcripts/67199
"November 25, 2021, 15:10",Talks with President of Serbia Aleksandar Vucic,http://en.kremlin.ru/events/president/transcripts/67194
"November 23, 2021, 14:10",Meeting with President of Palestine Mahmoud Abbas,http://en.kremlin.ru/events/president/transcripts/67173
"November 19, 2021, 15:20",Meeting with President of Uzbekistan Shavkat Mirziyoyev,http://en.kremlin.ru/events/president/transcripts/67142
"November 18, 2021, 16:50",Expanded meeting of the Foreign Ministry Board,http://en.kremlin.ru/events/president/transcripts/67123
"November 17, 2021, 15:20",Address to participants in the Second Russia-Uzbekistan Interregional Cooperation Forum,http://en.kremlin.ru/events/president/transcripts/67118
"November 12, 2021, 16:40",APEC summit,http://en.kremlin.ru/events/president/transcripts/67098
"November 2, 2021, 12:30",Video address to participants in forum on forests and land use within UN Climate Change Conference framework,http://en.kremlin.ru/events/president/transcripts/67055
"October 31, 2021, 16:00",G20 Summit second session,http://en.kremlin.ru/events/president/transcripts/67044
"October 30, 2021, 14:10",First session of the G20 Summit,http://en.kremlin.ru/events/president/transcripts/67040
"October 28, 2021, 11:30",Russia-ASEAN Summit,http://en.kremlin.ru/events/president/transcripts/67019
"October 27, 2021, 15:00",East Asia Summit,http://en.kremlin.ru/events/president/transcripts/67010
"October 22, 2021, 10:55",Meeting with Prime Minister of Israel Naftali Bennett,http://en.kremlin.ru/events/president/transcripts/66978
"October 15, 2021, 13:20",Meeting of CIS Heads of State Council,http://en.kremlin.ru/events/president/transcripts/66937
"October 14, 2021, 15:40",Address to participants of Second UN Global Sustainable Transport Conference,http://en.kremlin.ru/events/president/transcripts/66921
"October 14, 2021, 15:05",Meeting of Supreme Eurasian Economic Council,http://en.kremlin.ru/events/president/transcripts/66927
"October 14, 2021, 12:40",Third Eurasian Women’s Forum,http://en.kremlin.ru/events/president/transcripts/66924
"October 13, 2021, 20:10",Meeting with heads of security agencies of CIS countries,http://en.kremlin.ru/events/president/transcripts/66919
"October 13, 2021, 16:40",Russian Energy Week International Forum plenary session,http://en.kremlin.ru/events/president/transcripts/66916
"October 12, 2021, 18:00",Meeting with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/66912
"October 12, 2021, 09:30",Address to the 15th meeting of the Conference of the Parties to the UN Convention on Biological Diversity,http://en.kremlin.ru/events/president/transcripts/66898
"September 30, 2021, 11:40",Russia-Kazakhstan Interregional Cooperation Forum,http://en.kremlin.ru/events/president/transcripts/66809
"September 29, 2021, 14:00",Meeting with President of Turkey Recep Tayyip Erdogan,http://en.kremlin.ru/events/president/transcripts/66800
"September 22, 2021, 10:00",Address to participants in International Ice Hockey Federation Congress,http://en.kremlin.ru/events/president/transcripts/66741
"September 17, 2021, 13:10",Joint meeting of SCO and CSTO heads of state,http://en.kremlin.ru/events/president/transcripts/66707
"September 17, 2021, 12:20",Meeting of the SCO Heads of State Council,http://en.kremlin.ru/events/president/transcripts/66706
"September 16, 2021, 10:05",Session of the Collective Security Council of the CSTO,http://en.kremlin.ru/events/president/transcripts/66701
"September 14, 2021, 07:00",Meeting with President of Syria Bashar al-Assad,http://en.kremlin.ru/events/president/transcripts/66678
"September 9, 2021, 22:15",News conference following Russian-Belarusian talks,http://en.kremlin.ru/events/president/transcripts/66648
"September 9, 2021, 18:15",Russian-Belarusian talks,http://en.kremlin.ru/events/president/transcripts/66646
"September 9, 2021, 15:45",BRICS summit,http://en.kremlin.ru/events/president/transcripts/66644
"August 23, 2021, 17:40",Meeting with King Abdullah II of Jordan,http://en.kremlin.ru/events/president/transcripts/66437
"August 23, 2021, 16:30",International Military Technical Forum Army 2021,http://en.kremlin.ru/events/president/transcripts/66434
"August 21, 2021, 13:10",Meeting with President of Kazakhstan Kassym-Jomart Tokayev,http://en.kremlin.ru/events/president/transcripts/66419
"August 20, 2021, 17:10",Meeting with Federal Chancellor of Germany Angela Merkel,http://en.kremlin.ru/events/president/transcripts/66414
"August 9, 2021, 15:55",UN Security Council high-level debate on maritime security,http://en.kremlin.ru/events/president/transcripts/66352
"July 20, 2021, 18:50",Meeting with President of Azerbaijan Ilham Aliyev,http://en.kremlin.ru/events/president/transcripts/66228
"July 20, 2021, 13:35",Visiting MAKS-2021 International Aviation and Space Salon,http://en.kremlin.ru/events/president/transcripts/66224
"July 13, 2021, 18:10",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/66185
"July 7, 2021, 19:45",Meeting with Acting Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/66161
"July 7, 2021, 10:00",Address to participants of the Conference of Heads of Prosecutor’s Offices of European States,http://en.kremlin.ru/events/president/transcripts/66153
"July 1, 2021, 13:05",8th Forum of Russian and Belarusian Regions,http://en.kremlin.ru/events/president/transcripts/65982
"June 28, 2021, 13:30",Conversation with President of China Xi Jinping,http://en.kremlin.ru/events/president/transcripts/65940
"June 23, 2021, 09:00",Video address to the participants and guests of the 9th Moscow Conference on International Security,http://en.kremlin.ru/events/president/transcripts/65904
"June 4, 2021, 23:00",Meeting with heads of international news agencies,http://en.kremlin.ru/events/president/transcripts/65749
"June 4, 2021, 21:15",Meeting with international investors and representatives of foreign producers of Sputnik V vaccine,http://en.kremlin.ru/events/president/transcripts/65748
"June 4, 2021, 18:40",Meeting with heads of foreign companies,http://en.kremlin.ru/events/president/transcripts/65747
"June 4, 2021, 17:20",St Petersburg International Economic Forum plenary session,http://en.kremlin.ru/events/president/transcripts/65746
"June 3, 2021, 14:25",Ceremony for signing investment agreements at St Petersburg International Economic Forum,http://en.kremlin.ru/events/president/transcripts/65740
"May 28, 2021, 18:10",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/65699
"May 24, 2021, 14:15",Meeting with President of Kyrgyzstan Sadyr Japarov,http://en.kremlin.ru/events/president/transcripts/65647
"May 18, 2021, 11:25",Presentation of foreign ambassadors’ letters of credence,http://en.kremlin.ru/events/president/transcripts/65601
"May 10, 2021, 15:05",Meeting with President of the International Ice Hockey Federation René Fasel,http://en.kremlin.ru/events/president/transcripts/65547
"May 8, 2021, 18:10",Meeting with President of Tajikistan Emomali Rahmon,http://en.kremlin.ru/events/president/transcripts/65543
"April 22, 2021, 18:20",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/65428
"April 22, 2021, 16:10",Leaders Summit on Climate,http://en.kremlin.ru/events/president/transcripts/65425
"April 7, 2021, 18:45",Meeting with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/65324
"February 24, 2021, 16:40",Meeting with President of Kyrgyzstan Sadyr Japarov,http://en.kremlin.ru/events/president/transcripts/65069
"February 22, 2021, 15:30",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/65046
"January 20, 2021, 14:40",Meeting on implementation of integration projects in EAEU,http://en.kremlin.ru/events/president/transcripts/64909
"January 11, 2021, 19:30",Meeting with Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/64883
"January 11, 2021, 18:20",Meeting with President of Azerbaijan Ilham Aliyev,http://en.kremlin.ru/events/president/transcripts/64881
"January 11, 2021, 17:50",Press statements following talks with President of Azerbaijan Ilham Aliyev and Prime Minister of Armenia Nikol Pashinyan,http://en.kremlin.ru/events/president/transcripts/64880
"December 11, 2020, 13:45",Meeting of the Supreme Eurasian Economic Council,http://en.kremlin.ru/events/president/transcripts/64643
"December 2, 2020, 13:15",Meeting of the CSTO Collective Security Council,http://en.kremlin.ru/events/president/transcripts/64534
"November 24, 2020, 14:30",Ceremony for presenting foreign ambassadors’ letters of credence,http://en.kremlin.ru/events/president/transcripts/64486
"November 21, 2020, 16:50",G20 Summit,http://en.kremlin.ru/events/president/transcripts/64460
"November 20, 2020, 17:50",APEC Summit,http://en.kremlin.ru/events/president/transcripts/64454
"November 17, 2020, 16:20",BRICS Summit,http://en.kremlin.ru/events/president/transcripts/64430
"November 14, 2020, 14:40",East Asia Summit,http://en.kremlin.ru/events/president/transcripts/64417
"November 12, 2020, 14:30",Talks with President of Abkhazia Aslan Bzhania,http://en.kremlin.ru/events/president/transcripts/64401
"November 10, 2020, 15:00",SCO Heads of State Council meeting,http://en.kremlin.ru/events/president/transcripts/64385
"November 9, 2020, 13:25",Meeting with President of Syria Bashar al-Assad,http://en.kremlin.ru/events/president/transcripts/64358
"October 26, 2020, 12:05",Statement by Vladimir Putin on additional steps to de-escalate the situation in Europe after the termination of the Intermediate-Range Nuclear Forces Treaty (INF Treaty),http://en.kremlin.ru/events/president/transcripts/64270
"September 29, 2020, 11:20",Greetings to participants at the plenary session of the 7th Forum of Russian and Belarusian Regions,http://en.kremlin.ru/events/president/transcripts/64107
"September 28, 2020, 15:50",Meeting with President of Moldova Igor Dodon,http://en.kremlin.ru/events/president/transcripts/64102
"September 28, 2020, 13:50",Meeting with President of Kyrgyzstan Sooronbay Jeenbekov,http://en.kremlin.ru/events/president/transcripts/64098
"September 25, 2020, 13:30",Statement by President of Russia Vladimir Putin on a comprehensive program of measures for restoring the Russia – US cooperation in the field of international information security,http://en.kremlin.ru/events/president/transcripts/64086
"September 23, 2020, 14:10",Meeting with Russian Federation senators,http://en.kremlin.ru/events/president/transcripts/64076
"September 22, 2020, 19:15",75th session of the UN General Assembly,http://en.kremlin.ru/events/president/transcripts/64074
"September 14, 2020, 16:00",Meeting with President of Belarus Alexander Lukashenko,http://en.kremlin.ru/events/president/transcripts/64031
"September 9, 2020, 18:30",Meeting with SCO foreign ministers,http://en.kremlin.ru/events/president/transcripts/64016
"August 23, 2020, 13:00",Greetings to participants and guests of Army-2020 International Military Technical Forum and 2020 International Army Games,http://en.kremlin.ru/events/president/transcripts/63933
"August 14, 2020, 17:00",Statement by President of Russia Vladimir Putin on Russia’s proposal to convene meeting of heads of state of UN Security Council permanent members with participation of heads of Germany and Iran,http://en.kremlin.ru/events/president/transcripts/63888
"July 3, 2020, 15:35",Telephone conversation with President of Kyrgyzstan Sooronbay Jeenbekov,http://en.kremlin.ru/events/president/transcripts/63600
"July 1, 2020, 14:30","Meeting of leaders of Russia, Iran and Turkey on Syrian settlement",http://en.kremlin.ru/events/president/transcripts/63588
"June 26, 2020, 20:00",Conversation with President of France Emmanuel Macron,http://en.kremlin.ru/events/president/transcripts/63572
"June 23, 2020, 19:00",Meeting with President of Uzbekistan Shavkat Mirziyoyev,http://en.kremlin.ru/events/president/transcripts/63552
"June 23, 2020, 17:30",Meeting with President of Serbia Aleksandar Vucic,http://en.kremlin.ru/events/president/transcripts/63549
"May 19, 2020, 12:30",Meeting of Supreme Eurasian Economic Council,http://en.kremlin.ru/events/president/transcripts/63367
"May 8, 2020, 12:30",Address to people of Austria on 75th anniversary of Europe’s liberation from Nazism,http://en.kremlin.ru/events/president/transcripts/63316
"April 14, 2020, 12:15",Meeting of the Supreme Eurasian Economic Council,http://en.kremlin.ru/events/president/transcripts/63199
"April 9, 2020, 17:00",Meeting of the Commission for Military Technology Cooperation with Foreign States,http://en.kremlin.ru/events/president/transcripts/63179
"April 3, 2020, 19:20",Meeting on the situation in global energy markets,http://en.kremlin.ru/events/president/transcripts/63145
"March 26, 2020, 17:20",G20 Summit,http://en.kremlin.ru/events/president/transcripts/63070
"March 11, 2020, 15:00",Russia on the global stage and relations with the United States (interview to TASS),http://en.kremlin.ru/events/president/transcripts/62971
"March 11, 2020, 12:30",Meeting with CSTO Secretary General Stanislav Zas,http://en.kremlin.ru/events/president/transcripts/62969
"March 8, 2020, 09:00",Greetings to Russian women on International Women’s Day,http://en.kremlin.ru/events/president/transcripts/62961
"March 3, 2020, 15:00",On civil society and foreign agents (interview to TASS),http://en.kremlin.ru/events/president/transcripts/62924
"March 1, 2020, 11:20",Meeting on most pressing international issues,http://en.kremlin.ru/events/president/transcripts/62888
"February 27, 2020, 21:00",Launch of Russia-Kyrgyzstan cross years,http://en.kremlin.ru/events/president/transcripts/62875
"February 27, 2020, 17:00",Russian-Kyrgyzstani talks,http://en.kremlin.ru/events/president/transcripts/62870
"February 21, 2020, 15:00",Ukraine (Interview to TASS News Agency),http://en.kremlin.ru/events/president/transcripts/62835
"February 19, 2020, 20:30",Concert in memory of Anatoly Sobchak,http://en.kremlin.ru/events/president/transcripts/62833
"February 7, 2020, 19:50",Russian-Belarusian talks continued with the participation of the delegations,http://en.kremlin.ru/events/president/transcripts/62754
"February 5, 2020, 13:45",Presentation of foreign ambassadors’ letters of credence,http://en.kremlin.ru/events/president/transcripts/62732
"January 30, 2020, 11:40",Meeting with Prime Minister of Israel Benjamin Netanyahu,http://en.kremlin.ru/events/president/transcripts/62698
